DataCode,Data01,Jess
5000,im stuck at 9.3,SSI-O
5000,im at 9.4 rn,SSI-O
5000,I was at 1.38 but it dropped to 1.32,SSI-O
5000,im at 150 ohms,SSI-O
5000,im at 390 rn,SSI-O
5000,okay im at 820 and it was just at 9.3 but then it went down to 8.8 im confused,SSI-O
5000,okay im at 9.2,SSI-O
5000,my goal is 8.28,SSI-O
5000,mine is 1.49,SSI-O
5000,mine is .99,SSI-O
5000,I'm at 100 ohms right now at .91,SSI-O
5000,im at 1.58 rn,SSI-O
5000,I'm at 1.06,SSI-O
5000,im at 8.64,SSI-O
5000,im just stuck at 1.53,SSI-O
5000,im at 8.37 rn,SSI-O
5000,I'm at 1.05 with 150 ohms,SSI-O
5000,mine is 220,SSI-O
5000,im using 1.2k,SSI-O
5000,mine went up to 8.57,SSI-O
5000,aw dang mine went up to 1.07,SSI-O
5000,mine went down to 1.29,SSI-O
5000,used 1k and went down to 7.89,SSI-O
5000,i went down to 120 ohms and im at .97,SSI-O
5000,it went back to .85,SSI-O
5000,i was just at 8.28 for a second,SSI-O
5000,still stuck at 1.53,SSI-O
5000,im at 1.02,SSI-O
5000,whatever you did brought me down to 1.51 for a second,SSI-O
5000,okay im at 180 ohms,SSI-O
5000,mine went up to 1.23 volts,SSI-O
5000,okay im at 120 ohms and .99 volts,SSI-O
5000,now its .97,SSI-O
5000,ooh im at 1.49,SSI-O
5000,my goal is 1.73 volts,SSI-O
5000,goal is 6.45,SSI-O
5000,mine is 4.4,SSI-O
5000,"with a 270 ohm resistor, my meter reads 4.61 volts",SSI-O
5000,imm at 100 ohms with 1.71 volts,SSI-O
5000,mine just went down to 4.5,SSI-O
5000,jk just went back,SSI-O
5000,mine is 101.1 and I'm at 100 ohm right now,SSI-O
5000,mine is 4.02,SSI-O
5000,im at 6.45 now,SSI-O
5000,im at 1.37 at 100 ohms,SSI-O
5000,1.23,SSI-O
5000,and i was dividing the current volts by each resistor we were using,SSI-O
5000,im at 4.59 rn with a 390 resistor,SSI-O
5000,im at 1.76 with 150 ohms,SSI-O
5000,1.14,SSI-O
5000,1.23 jk,SSI-O
5000,mines at 4.44 now,SSI-O
5000,im at 6.37 now,SSI-O
5000,without changing it,SSI-O
5000,and your voltage,SSI-O
5000,390,SSI-O
5000,560 and im at 6.37,SSI-O
5000,im at 4.44,SSI-O
5000,she gave me the formula E = I x R0 + I x R1 + I x R2 + I x R3,SSI-O
5000,im at 100 ohms with 1.14 volts,SSI-O
5000,i got .0114 for the current,SSI-O
5000,and when I plugged that in I got E = .0114 x R0 + 11.97,SSI-O
5000,"idk if any of that makes sense, but that was using the resistances you guys had and plugging in the current I got",SSI-O
5000,oh i see so for mine at least im just solving for R2,SSI-O
5000,current,SSI-O
5000,"Idk if I did that formula right, I got 0.04 as I",SSI-O
5000,oh actually mines exact now,SSI-O
5000,E is the sum of all of the voltages,SSI-O
5000,my voltage is 5.88,SSI-O
5000,Mines at 1.82,SSI-O
5000,i have to find 1.56V,SSI-O
4000,r3,SSI-O
5000,9.26+ voltage of R0,SSI-O
5000,1.56,SSI-O
5000,5.88,SSI-O
5000,1.9,SSI-O
5000,i got 6.21V for R0,SSI-O
5000,wait my voltage isn't the same anymore,SSI-O
5000,just need to figure out how,SSI-O
5000,maybe we do 1.56 = I x R0 and solve for I,SSI-O
5000,thats really small number tho,SSI-O
5000,ohm,SSI-O
5000,i have 1000 ohm too for R0,SSI-O
5000,the 6.21V i got when i changed the resistor to 1000 and read the meter,SSI-O
5000,thats what we just tried,SSI-O
5000,oh i guess not because its not R0,SSI-O
5000,mines 180 ohms,SSI-O
5000,680,SSI-O
5000,mine is 220,SSI-O
5000,we know the voltage of R1 + R2 + R3,SSI-O
5000,so for me 1.56V = I x 180ohms then I = 0.00867,SSI-O
5000,so thats I,SSI-O
5000,I got 1.9V=Ix220ohm and got .008636,SSI-O
5000,so V=8.63 for R0,SSI-O
5000,or 8.6,SSI-O
5000,V=IR and R=1000                                              1000X.0086=8.6 V,SSI-O
5000,so add that to 9.34V,SSI-O
5000,which is 17.94,SSI-O
5000,so then multiply that times I,SSI-O
5000,which is 0.154,SSI-O
5000,oh wait maybe it is 17.94,SSI-O
5000,E=V0+V1+V2+V3,SSI-O
5000,it said that in the intro video,SSI-O
5000,680,SSI-O
5000,220,SSI-O
5000,180,SSI-O
5000,or only once,SSI-O
5000,it looks like i still can,SSI-O
5000,how we got our answer,SSI-O
5000,its 18,SSI-O
5000,Iowa got 128.7 ohm,SSI-O
5000,e= 7 volts. goal is 1.75 volts,SSI-O
5000,red on the left,SSI-O
5000,it has to be as close to 1.75 as you can,SSI-O
5000,2.44V,SSI-O
5000,when i put 390 ohm,SSI-O
5000,i get 1.73,SSI-O
5000,same,SSI-O
5000,now it's 1.82,SSI-O
5000,mine is at 1.67 with 330,SSI-O
5000,1.75,SSI-O
5000,at 330,SSI-O
5000,4.15V with 680ohm,SSI-O
5000,"e = 10 volts, R0= 100, goal is 2.34v",SSI-O
5000,okay my goal is 1.88,SSI-O
5000,mine is 4.22,SSI-O
5000,i am at 1.93v at 270 ohm,SSI-O
5000,4.23V at 470 ohm,SSI-O
5000,i am 1.86 at  180,SSI-O
5000,2.27 volts at 220 ohm,SSI-O
5000,2.27 need 2.34,SSI-O
5000,at 2.65 now,SSI-O
5000,4.53 now,SSI-O
5000,i am at 1.88,SSI-O
5000,4.12 at 330 ohm,SSI-O
5000,2.37 need 2.34,SSI-O
5000,my target is 7.2,SSI-O
5000,2.38V,SSI-O
5000,"e = ?, r0 = 560 ohm, goal is 3.39 volts",SSI-O
5000,2.25 at 270ohm,SSI-O
5000,2.32 at 270ohm,SSI-O
5000,now it chagned,SSI-O
5000,i got 2.07 now,SSI-O
5000,270ohm,SSI-O
5000,my resistor is at 390 ohm,SSI-O
5000,right now 2.25V,SSI-O
5000,with 220ohm,SSI-O
5000,now it's 2.07V,SSI-O
5000,now 2,SSI-O
5000,2.32,SSI-O
5000,back at 390,SSI-O
5000,at 330,SSI-O
5000,"E is unknown, R0 = 560 ƒ??, your goal is to make your voltage 2.38 volts.",SSI-O
5000,at 2.32,SSI-O
5000,at 330 ohm. im at 2.83 rn and the target is 3.39,SSI-O
5000,with 270ohm,SSI-O
5000,now 2.25,SSI-O
5000,390 ohm. at 3.25 target is 3.39,SSI-O
5000,i need to go higher,SSI-O
5000,i am at 100ohm,SSI-O
5000,7.2,SSI-O
5000,is mine,SSI-O
5000,0.94,SSI-O
5000,"r0=560 , and goal is 3.39  volts",SSI-O
5000,"E is unknown, R0 = 560 ƒ??, your goal is to make your voltage 2.38 volts",SSI-O
5000,idk if it will help but i calculated current,SSI-O
5000,at 3.36 need to be at 3.39,SSI-O
5000,and it's .0087A,SSI-O
5000,2.38 +3.39+ 7.2=,SSI-O
5000,that what E is,SSI-O
5000,so i need 273.56321ohm,SSI-O
5000,13,SSI-O
5000,V=IR,SSI-O
5000,so i am at 100ohm and i got 0.87V,SSI-O
5000,"R0 = 560 ƒ??, your goal is to make your voltage 7.2 volts.",SSI-O
5000,current is all same,SSI-O
5000,so  I am thinking we can do our calculation,SSI-O
5000,and come up with each voltage,SSI-O
5000,and i will calculate voltage for RO,SSI-O
5000,and we can add em up,SSI-O
5000,my r is 560,SSI-O
5000,mine is 271,SSI-O
5000,271,SSI-O
5000,my r is 560,SSI-O
5000,Ro(560ohm)*.0087(I),SSI-O
5000,"i have 4,872V for RO",SSI-O
5000,okay so mine woukd be 560 *0.072,SSI-O
5000,my goal is 2.38,SSI-O
5000,and Ro is about 4V,SSI-O
5000,im at 3.47 and my goal is 3.39,SSI-O
5000,okay so 4.872+2.38+3.39,SSI-O
5000,without utah i got 10V,SSI-O
5000,she  explianed it as said i ro is 560 riht,SSI-O
5000,my V is 7.2,SSI-O
5000,i sum it up and we supposed to have 17.842,SSI-O
5000,i punched thisnumber in and it says it's wrong haha,SSI-O
5000,17 it is,SSI-O
5000,aye i am at 270,SSI-O
5000,i am at 0.04,SSI-O
5000,when it says your goal is to make your voltage something,SSI-O
5000,this is what i got,SSI-O
5000,2.17v with 270ohm,SSI-O
5000,voltage/,SSI-O
5000,aye everyone has their values,SSI-O
5000,my goal is set for 3.75V,SSI-O
5000,I have 120 Ohms of resistance,SSI-O
5000,my goals is 2.53V,SSI-O
5000,my goal is 0.78V,SSI-O
5000,mine is 3.05,SSI-O
5000,Okay currently with 270 Ohms i am reading 2.62,SSI-O
5000,now its 2.81,SSI-O
5000,i have a reading of 0.78 at 120 ohms,SSI-O
5000,my value is showing,SSI-O
5000,my goal is 9.56,SSI-O
5000,my goal is 4.55V,SSI-O
5000,my goal is 1.75V,SSI-O
5000,mine was 820 ohms,SSI-O
5000,mine is 150 Ohms,SSI-O
5000,Don't forget the R0 value too!,SSI-O
5000,E can also be equal to IxR0 + IxR1...,SSI-O
5000,i have no clue it didnt say,SSI-O
5000,"that was just for our resistor values, nevermind",SSI-O
5000,"I think the reason why E is wrong is  because we didn't add the voltage for R0, that's why it can't be 15.86V",SSI-O
5000,820 ohms,SSI-O
5000,okay when changing my resistor to the 270 Ohms they use in the internal resistor (R0) I read 2.93V. Everything added up I got a total of 18.79V across all resistors and 1630 Ohms across all resistors. But that is before calculating current with I=V/R,SSI-O
5000,I got a current of 11.53 by using I=V/R where V= 18.79v and R= 1.63 Micro Ohms,SSI-O
5000,I have a current reading of 15.32mA,SSI-O
5000,i have a reading of 23.5mA,SSI-O
5000,i got 0.012A or 1.12mA,SSI-O
5000,0.01165 or 1.17,SSI-O
5000,when i divided my voltage (1.75v) by my resistance (150 Ohms) i got 0.011666,SSI-O
5000,or 1.17mA,SSI-O
5000,19 volts,SSI-O
5000,I got 19.0709. So 19,SSI-O
5000,My goal is 4.5,SSI-O
5000,I've got 4.5 on my multimeter,SSI-O
5000,I think E=I x R,SSI-O
5000,that thye gave me,SSI-O
5000,"Okay I'm struggling to even figure out where to put my numbers, my numbers are E=18 and r0=150",SSI-O
5000,my goal is 2.88 volts,SSI-O
5000,Ive got 6.12,SSI-O
5000,My goal is .61 volts,SSI-O
5000,Mine says .61 right now,SSI-O
5000,Never mind it just changed,SSI-O
5000,E= I x R,SSI-O
5000,"Me either, I have E=12v, Ro= 390 and goal of 6.12V",SSI-O
5000,I have those same numbers by .61 volts,SSI-O
5000,Mine reads .59 right now,SSI-O
5000,I'm at 2.78 but need 2.88,SSI-O
5000,Mine dropped,SSI-O
5000,okay im at 2.90,SSI-O
5000,If i put mine up another resistor I am over,SSI-O
5000,Im at .51 now,SSI-O
5000,Mine is jumping from .59 to .61,SSI-O
5000,I'm at 2.78 at 390 ohms,SSI-O
5000,Im at .59 at 82 ohms,SSI-O
5000,I am at 5.85 at 820 ohms,SSI-O
5000,Now 6.07,SSI-O
5000,back down to 5.85,SSI-O
5000,formula,SSI-O
5000,obviously e is 12,SSI-O
5000,Banu just told me the formula we need is E=IR+(IxR1)+(IxR2) +(IxR3),SSI-O
5000,where the values of R1 R2 and R3 would be our three different resistors,SSI-O
5000,I think I is .0307,SSI-O
5000,I believe it is 12/390 assuming E=IR,SSI-O
5000,I really think the resistor I need to use is either 82 or 68 ohms,SSI-O
5000,R0 is defenitely 390,SSI-O
5000,I'm at 2.78 at 390,SSI-O
5000,100 brings me to .71,SSI-O
5000,I need 0.76,SSI-O
5000,my goal is voltage to 2.37,SSI-O
5000,i need 1.4,SSI-O
5000,I'm at 2.33 at 560,SSI-O
5000,1.62 with a 390 ohm resistor,SSI-O
5000,okay im at 2.41,SSI-O
5000,Im at 1.42 now,SSI-O
5000,Probably with the formula I have cuz I have the whole right side now,SSI-O
5000,560,SSI-O
5000,180 ohms,SSI-O
5000,330,SSI-O
5000,that banu told you,SSI-O
5000,I feel like I solved it but it wont work,SSI-O
5000,E=IxR0+V1+V2+V3,SSI-O
5000,I should be .00424 if im not mistaken,SSI-O
5000,for me it would be 1.4/330,SSI-O
5000,for you guys it would be whatever your voltage is divided by resistor,SSI-O
5000,So like the resistor I had was 330 when we completed it,SSI-O
5000,All of our voltage values,SSI-O
5000,so 1.4 .76 2.73,SSI-O
5000,mine is 2.37,SSI-O
5000,and its volts,SSI-O
5000,So E= your 2.37 / your resistance then that value you just solved for x 1890,SSI-O
5000,Mine is 8 volts,SSI-O
5000,It didn,SSI-O
5000,didnt like that I put in the exact value,SSI-O
5000,My exact value was 8.36 and it said that was wrong until I plugged in 8,SSI-O
5000,Yeah mine was 7.99 and i rounded to 8,SSI-O
5000,well we have all the numbers for this one,SSI-O
5000,ight my goal is 4volts,SSI-O
5000,my is 4 V,SSI-O
5000,im ready whenever,SSI-O
5000,ready,SSI-O
5000,okay so my volt needs to be 0.63,SSI-O
5000,mine needs to be 2.95,SSI-O
5000,mine is 0.95 V,SSI-O
5000,like mines decreasing when i have it at a set value,SSI-O
5000,470,SSI-O
5000,470,SSI-O
5000,1.75 v,SSI-O
5000,im at .67 v at 150 resistance,SSI-O
5000,im at 2.65,SSI-O
5000,at 180 ohms it lowers mine to 1 V but i need it to be at .95 V,SSI-O
5000,0.63,SSI-O
5000,0.95,SSI-O
5000,what i need,SSI-O
5000,my goal is 2.22,SSI-O
5000,4.66,SSI-O
5000,my goal is 1.25,SSI-O
5000,im at 4.62 volts atm,SSI-O
5000,need 4.66,SSI-O
5000,i dont have a better idea hahaha,SSI-O
5000,the resistances are added up R1 + R2 +R3,SSI-O
5000,thats what i was thinking at sea,SSI-O
5000,is it different for everyone. mine is 330 ohms,SSI-O
5000,im at 1.3V right now and i need to get to 1.25 so...,SSI-O
5000,2.15,SSI-O
5000,i need 2.22,SSI-O
5000,well im second,SSI-O
5000,down in resistance to increase voltage,SSI-O
5000,so im at 4.83 v i need to be at 4.66,SSI-O
5000,so the first person is the voltage after its been decreased by the r0,SSI-O
5000,470,SSI-O
5000,i have mine set to 270,SSI-O
5000,so what i was thinking,SSI-O
5000,we each indivdually have our own R0,SSI-O
5000,so in the circuit below,SSI-O
5000,we have R0 in series with R1 R2 R3,SSI-O
5000,330,SSI-O
5000,330,SSI-O
5000,we all have the same,SSI-O
5000,we each have our own resistance,SSI-O
5000,4.66,SSI-O
5000,my resistance is 390,SSI-O
5000,820,SSI-O
5000,220,SSI-O
5000,dont forget 330,SSI-O
5000,I have R2. My goal is 4V,SSI-O
5000,"I have R0, my goal voltage is 4V",SSI-O
5000,*R1,SSI-O
5000,DCV 20,SSI-O
5000,"Okay, I have R1",SSI-O
5000,"Then R2, then R3 has the smaller resistance",SSI-O
5000,I have R3,SSI-O
5000,it reads 0.00,SSI-O
5000,Mine is reading 4,SSI-O
5000,Now it reads 4,SSI-O
5000,now it says 4,SSI-O
5000,I have R1 again with a goal voltage of 5.82.,SSI-O
5000,I have R3 and my goal is 1.28V,SSI-O
5000,Peach R2 with a goal of 3.34 volts,SSI-O
5000,Okay my voltmeter reads that im at 2.41V right now. With a resistance of 330,SSI-O
5000,mine reads 7.31,SSI-O
5000,"So every time you increase your resistance, you increase the current",SSI-O
5000,At 0.03V now,SSI-O
5000,Im at a resistance of 560 right now and im reading 3.29V. i need to get it to 5.82V,SSI-O
5000,"Well, once R1 is done adjusting, R2 will adjust and mess it up",SSI-O
5000,Because the total current is dependent on the total resistance,SSI-O
5000,So let's say the total resistance in is 2000 ohms,SSI-O
5000,Then the current would be 0.0095,SSI-O
5000,With R1 having the higher resistance and R2 following then R3,SSI-O
5000,The reason why all 3 of us need to add up to 1000 ohms is because R0 is 1000 ohms,SSI-O
5000,it reads 3.03,SSI-O
5000,Only lets me set to 470 or 560,SSI-O
5000,R2,SSI-O
5000,i'm at 330,SSI-O
5000,R2 330 and the meter reads 3.03,SSI-O
5000,R1 at 470 reading 4.31,SSI-O
5000,goal is 5.82,SSI-O
5000,"At 680 and reading 5.67, almost at 5.82",SSI-O
5000,330 Ohms and 2.68 DCV 20,SSI-O
5000,3.34 volts,SSI-O
5000,just me and peach already exceed the overall resistance,SSI-O
5000,5.38V with a resistance of 680,SSI-O
5000,"R1, goal is 3.6V",SSI-O
5000,Im not,SSI-O
5000,R2 390Ohms,SSI-O
5000,goal is 7.47,SSI-O
5000,I'm R2,SSI-O
5000,im R3,SSI-O
5000,Ok. So that means that R3 needs a small resistance,SSI-O
5000,3.08,SSI-O
5000,R2 = 3.08,SSI-O
5000,R1=3.08,SSI-O
5000,R3 = 3.08,SSI-O
5000,"Im at 3.08V, need to get to 3.6V",SSI-O
5000,R3 at 390 ohms 7.7 on the meter and my goal is 7.47,SSI-O
5000,its 7.04 now,SSI-O
5000,that made it lower,SSI-O
5000,maybe I should increase mine,SSI-O
5000,i was at 390,SSI-O
5000,"Im at 3V, need to be at 3.6",SSI-O
5000,220 is the R0,SSI-O
5000,150 and 3V,SSI-O
5000,My goal is 3.6V lol,SSI-O
5000,Now im at 3.55V,SSI-O
5000,330 Ohms,SSI-O
5000,6.5 on meter,SSI-O
5000,7.47 is my goal,SSI-O
5000,7.01,SSI-O
5000,my goal is 4.75,SSI-O
5000,that gets me 5.91 volts,SSI-O
5000,It has to be 470 ohms. We each have to have the same voltage drop and that means we multiply 4.75 by 3 and subtract the total (19) to get 4.75 V for the 470 ohm resistor meaning ours has to be 470 ohms,SSI-O
5000,my goal is 3.33 v,SSI-O
5000,mines 2.81,SSI-O
5000,4.01,SSI-O
5000,330 for Baked,SSI-O
5000,470 for Fries,SSI-O
5000,470,SSI-O
5000,goal is 4.65,SSI-O
5000,my goal is 1.95,SSI-O
5000,2.12,SSI-O
5000,im at 1.68 i need 1.69,SSI-O
5000,I get up to 4.77 volts,SSI-O
5000,180,SSI-O
5000,Mine is 180,SSI-O
5000,390,SSI-O
5000,2.13 just then,SSI-O
5000,im at 1.69,SSI-O
5000,I'm at .66,SSI-O
5000,and the only way to find that out is using the current. and we can find the current once the resistors match as we will have the total resistance along with the current.,SSI-O
5000,150 Ohms,SSI-O
5000,120 Ohms,SSI-O
5000,im at 330,SSI-O
5000,was 680*.01667,SSI-O
5000,i dont have a calculator,SSI-O
5000,13.026,SSI-O
5000,It wrong,SSI-O
5000,its 11.024 volts,SSI-O
5000,the current is .01413,SSI-O
5000,so it's 780 * .o1413,SSI-O
5000,my current is .01607,SSI-O
5000,i got .01413 as well,SSI-O
5000,Its to the nearest whole number it was 11 volts,SSI-O
5000,goal is 3.25,SSI-O
5000,im at 4.41,SSI-O
5000,4.02 now,SSI-O
5000,it changes all of them,SSI-O
5000,i got 3.57,SSI-O
5000,same here 3.57,SSI-O
5000,im at 3.58,SSI-O
5000,im at 3.08,SSI-O
5000,"3,25",SSI-O
5000,1.64,SSI-O
5000,at 90,SSI-O
5000,1.51,SSI-O
5000,im at 3.27,SSI-O
5000,at 3.68,SSI-O
5000,im at 1.72,SSI-O
5000,220 ohms,SSI-O
5000,lol im at 470,SSI-O
5000,0.84,SSI-O
5000,"1,08 now",SSI-O
5000,im  at 180,SSI-O
5000,im at 150,SSI-O
5000,im at 390,SSI-O
5000,im at 180,SSI-O
5000,at 120 with .99,SSI-O
5000,im at 3.23,SSI-O
5000,theres 1.7 for me,SSI-O
5000,now its 1.66,SSI-O
5000,i have 1.7,SSI-O
5000,im at 3.66,SSI-O
5000,goal is 3.64,SSI-O
5000,nice im at 1.7,SSI-O
5000,E = I*R,SSI-O
5000,so its volts,SSI-O
5000,only two units to choose from,SSI-O
5000,im at 4.34 and goal is 6.44,SSI-O
5000,220 ohm resistor,SSI-O
5000,my goal is 1.71,SSI-O
5000,mine is 7.77,SSI-O
5000,im at 6.49,SSI-O
5000,im at 390 ohms,SSI-O
5000,im at 470,SSI-O
5000,puts me at 6.77,SSI-O
5000,6.26 now,SSI-O
5000,back to 6.26,SSI-O
5000,7.08 right now,SSI-O
5000,8.5,SSI-O
5000,6.15,SSI-O
5000,im at 6.44,SSI-O
5000,im at 7.89,SSI-O
5000,at 144,SSI-O
5000,1.71,SSI-O
5000,150 ohms,SSI-O
5000,im at 820,SSI-O
5000,im at 6.44,SSI-O
5000,im at 680 ohms,SSI-O
5000,180 ohms,SSI-O
5000,im at 820,SSI-O
5000,so 1680 ohms,SSI-O
5000,he said we need vin and total resistance,SSI-O
5000,mine is 6.44,SSI-O
5000,7.77,SSI-O
5000,1.71,SSI-O
5000,15.92,SSI-O
5000,and 1680 ohms,SSI-O
5000,so i got .009,SSI-O
5000,so 9.47mA,SSI-O
5000,2.08 volts for r0,SSI-O
5000,18 volts,SSI-O
5000,its 18,SSI-O
5000,it is 18,SSI-O
5000,tiger is 180 and lion is 820,SSI-O
5000,MY GOAL IS 2 VOLTS,SSI-O
5000,my goal is 2 volts,SSI-O
5000,ALL THE SAME OK,SSI-O
5000,2,SSI-O
5000,i have 2.12,SSI-O
5000,2.59,SSI-O
5000,i have 1.18,SSI-O
5000,color code,SSI-O
5000,at 2.06,SSI-O
5000,IM AT 2.41,SSI-O
5000,im at 1.97,SSI-O
5000,2.32,SSI-O
5000,1.89,SSI-O
5000,IM AT 2,SSI-O
5000,GOAL 4.87,SSI-O
5000,IM AT 2.63,SSI-O
5000,goal is .89,SSI-O
5000,goal is 5.94,SSI-O
5000,yours is highest,SSI-O
5000,my reading is 3.15,SSI-O
5000,SEAGULL IS GOING FIRST APPARENTLY,SSI-O
5000,MY V KEEPS CHANGING,SSI-O
5000,538,SSI-O
5000,my goal is 1.77,SSI-O
5000,GOAL 2.16,SSI-O
5000,my goal is 3.83,SSI-O
5000,reading is 1.43,SSI-O
5000,5,SSI-O
5000,at 2.85,SSI-O
5000,at 3.28,SSI-O
5000,3.73,SSI-O
5000,1.69,SSI-O
5000,at 3.55,SSI-O
5000,1.78 GOAL 2.16,SSI-O
5000,1.92 GOAL 2.16,SSI-O
5000,need 3.83,SSI-O
5000,1.75,SSI-O
5000,at 4.46,SSI-O
5000,at 4.01,SSI-O
5000,need 3.83,SSI-O
5000,IM AT 2.3 NEED 2.16,SSI-O
5000,IM AT 2.02,SSI-O
5000,NEED 2.16,SSI-O
5000,1.65,SSI-O
5000,2.16V IS MINE,SSI-O
5000,mine is 1.77,SSI-O
5000,7.76 VOLTS,SSI-O
5000,7.76,SSI-O
5000,MINE IS 220,SSI-O
5000,mine3.8.,SSI-O
5000,OHMS,SSI-O
5000,186.44,SSI-O
5000,MY R IS 220,SSI-O
5000,3.83+2.20+?,SSI-O
5000,180,SSI-O
5000,220 PLUS 330 PLUS 390 PLUS 180,SSI-O
5000,390 resistance,SSI-O
5000,1120,SSI-O
5000,CURRENT WOULD BE V/R,SSI-O
5000,CURRENT IS .009818,SSI-O
5000,i=.00983?,SSI-O
5000,0.0116,SSI-O
5000,3.24,SSI-O
5000,11,SSI-O
5000,need 2.63,SSI-O
5000,GOAL 1.86 HAVE 2.36,SSI-O
5000,at2.88,SSI-O
5000,4.76 have 4.89,SSI-O
5000,3.9 needed,SSI-O
5000,4.62,SSI-O
5000,at 3.24,SSI-O
5000,at 3.5,SSI-O
5000,need.2,SSI-O
5000,need.5,SSI-O
5000,at3.8,SSI-O
5000,270,SSI-O
5000,0.13,SSI-O
5000,560,SSI-O
5000,4.1,SSI-O
5000,4.4,SSI-O
5000,3.8,SSI-O
5000,3.5,SSI-O
5000,680,SSI-O
5000,560,SSI-O
5000,4.3,SSI-O
5000,at 560,SSI-O
5000,4.82,SSI-O
5000,4.67,SSI-O
5000,ok so our total R is 220,SSI-O
5000,that puts us at 330ohms,SSI-O
5000,so the current is going to be .0818,SSI-O
5000,if its 18v and the total r is 220 and we divide the v/r,SSI-O
5000,ryan said he would figure it out,SSI-O
5000,hes checking his notes,SSI-O
5000,i think im at 4.7 v rn,SSI-O
5000,4.5,SSI-O
5000,mine is 4.5v,SSI-O
5000,mine says 4.66 rn,SSI-O
5000,0.08,SSI-O
5000,we have the current and the voltage he wants us at,SSI-O
5000,p=.36,SSI-O
5000,ok so we have the total v,SSI-O
5000,and we all have our personal v,SSI-O
5000,so 4.5x3 is 13.5,SSI-O
5000,wt 10,SSI-O
5000,.72v,SSI-O
5000,0.72,SSI-O
5000,12,SSI-O
5000,0.84,SSI-O
5000,4.17,SSI-O
5000,3.46,SSI-O
5000,v,SSI-O
5000,3.46,SSI-O
5000,at 220,SSI-O
5000,at 820,SSI-O
5000,or something,SSI-O
5000,5.59,SSI-O
5000,im trting to figure it out,SSI-O
5000,7.83,SSI-O
5000,im supposed to be at 1.72,SSI-O
5000,3.06,SSI-O
5000,1.9 volts,SSI-O
5000,im at 220,SSI-O
5000,6.92,SSI-O
5000,1.83,SSI-O
5000,1.02,SSI-O
5000,blue is 1.02,SSI-O
5000,so my resistance is at 390 right now,SSI-O
5000,im r1,SSI-O
5000,i need 4.5 volts,SSI-O
5000,i need 4.5 too,SSI-O
5000,11.25 for current,SSI-O
5000,so at the top its giving me 18 voltsa,SSI-O
5000,i thought current should be the same throughout the whole circuit,SSI-O
5000,maybe something with power,SSI-O
5000,sorry my goal is 4.5v,SSI-O
5000,ok so my resistor is 820 ohms,SSI-O
5000,total of all resisitors is 2460,SSI-O
5000,because theres only 3,SSI-O
5000,i got 5.48,SSI-O
5000,mili amps,SSI-O
5000,5.48,SSI-O
5000,so when i try to find resistance by doing R3=Vr3/IT i get around 820,SSI-O
5000,since we all have the same voltage goal,SSI-O
5000,the closest i got was to 4.95,SSI-O
5000,with a 1k r,SSI-O
5000,were at 4.7,SSI-O
5000,i am',SSI-O
5000,it dropped,SSI-O
5000,4.05,SSI-O
5000,3.84,SSI-O
5000,mines at 369,SSI-O
5000,469,SSI-O
5000,4.48 right there,SSI-O
5000,im at 4.48,SSI-O
5000,theres a tolerance,SSI-O
5000,so i was at 1k,SSI-O
5000,when it was 4.48,SSI-O
5000,im at 4.7 now,SSI-O
5000,4.71,SSI-O
5000,so r0 volts is 4.5 too,SSI-O
5000,its gotta be 820,SSI-O
5000,i need .43 volts,SSI-O
5000,my goal is 1.16 volts,SSI-O
5000,i need 2.91,SSI-O
5000,my voltage reading is at 2.43,SSI-O
5000,i need 4.59 volts,SSI-O
5000,i need 1.03,SSI-O
5000,i need 1.55,SSI-O
5000,im at 1.56,SSI-O
5000,im at 5.76,SSI-O
5000,im at 2.2,SSI-O
5000,ohms,SSI-O
5000,ok im at 1k,SSI-O
5000,im at 1k. its reading 4.62,SSI-O
5000,4.62,SSI-O
5000,total voltage is 17 then,SSI-O
5000,1.03 here,SSI-O
5000,8.59,SSI-O
5000,im at 5.59,SSI-O
5000,so the voltage of r0 is 5.83,SSI-O
5000,5.83/820,SSI-O
5000,i got 7mili amps,SSI-O
5000,4.47 is what i got,SSI-O
5000,100 ohms,SSI-O
5000,i think i need to be at 180,SSI-O
5000,ok im at 1.5,SSI-O
5000,resisitor,SSI-O
5000,180,SSI-O
5000,im at 1.5,SSI-O
5000,to 1.2,SSI-O
5000,150 now,SSI-O
5000,4.21V,SSI-O
5000,.51 v,SSI-O
5000,0.42,SSI-O
5000,i got 8,SSI-O
5000,so our vin would be 8 voltys,SSI-O
5000,we dont have a resistance for r0,SSI-O
5000,R0 VOLTAGE IS GONNA BE 2.86V,SSI-O
5000,its saying its wrong,SSI-O
5000,but the volts is correct,SSI-O
5000,E,SSI-O
5000,4.57 mili amps,SSI-O
5000,im not getting any reading,SSI-O
5000,1.6k ohms for total resistor,SSI-O
5000,4.91 is current,SSI-O
5000,2.86/4.91,SSI-O
5000,thats r0 resistance,SSI-O
5000,got 1.9 v,SSI-O
5000,i have 1.9,SSI-O
5000,im at 2.09,SSI-O
5000,im still at 150,SSI-O
5000,it changed to 2.11,SSI-O
5000,i got 1.68,SSI-O
5000,its 150,SSI-O
5000,ok im at 2v,SSI-O
5000,im at 1.6,SSI-O
5000,at 150 i got 1.9 v,SSI-O
5000,it said 2 now says 1.9,SSI-O
5000,680,SSI-O
5000,im on 680 and now at 11.97,SSI-O
5000,0.01,SSI-O
