,Unnamed: 0,Text,Label,LabelCategory,Category
12044,50291,Goal: 10.18 v,SSI-O,SSI-O,21
12045,50292,"at 820 for r, and the v keeps shifting",SSI-O,SSI-O,21
12046,50293,ok at 9.17v,SSI-O,SSI-O,21
12047,50294,Im at 1.68,SSI-O,SSI-O,21
12048,50295,Im at 1.81,SSI-O,SSI-O,21
12049,50296,at 9.89,SSI-O,SSI-O,21
12050,50297,Im at 1.81 need to be at 1.83,SSI-O,SSI-O,21
12051,50298,Im down to 1.6,SSI-O,SSI-O,21
12052,50299,at 10.69 need to be at 10.18,SSI-O,SSI-O,21
12053,50300,at  1.55 need to be 1.83,SSI-O,SSI-O,21
12054,50301,"at 10.37, needs to be at 10.18",SSI-O,SSI-O,21
12055,50302,mine is 2.75,SSI-O,SSI-O,21
12056,50303,10.18,SSI-O,SSI-O,21
12057,50304,Mines 1.83,SSI-O,SSI-O,21
12058,50305,so far 14.76 but we also dont know voltage across R0,SSI-O,SSI-O,21
12059,50306,R0 is 220,SSI-O,SSI-O,21
12060,50307,Thats the resistance 220 ohms,SSI-O,SSI-O,21
12061,50308,the R0 is listed in know info,SSI-O,SSI-O,21
12062,50309,Mine is 180,SSI-O,SSI-O,21
12063,50310,so my r is 1000,SSI-O,SSI-O,21
12064,50311,mine is 270 ohms,SSI-O,SSI-O,21
12065,50312,1670 ohms total,SSI-O,SSI-O,21
12066,50313,I(1670) = 14.76V + I(220ohms),SSI-O,SSI-O,21
12067,50314,the total voltage is equal to the total resistance (1670) times current (I),SSI-O,SSI-O,21
12068,50315,So we solve for I and then take I times Rt (total resistance),SSI-O,SSI-O,21
12069,50316,v/r=i,SSI-O,SSI-O,21
12070,50317,someone unplugged a wire im getting 0 volts now,SSI-O,SSI-O,21
12071,50318,it seems to happen sometimes I noticed that earlier,SSI-O,SSI-O,21
12072,50319,It's telling me that it isnt,SSI-O,SSI-O,21
12073,50320,it didnt seem to like it,SSI-O,SSI-O,21
12074,50321,1670,SSI-O,SSI-O,21
12075,50322,180,SSI-O,SSI-O,21
12076,50323,1000,SSI-O,SSI-O,21
12077,50324,270; and R0 is 220,SSI-O,SSI-O,21
12078,50325,180+1000+270+220=1670 ohms,SSI-O,SSI-O,21
12079,50326,my voltage drop is 2.75 V,SSI-O,SSI-O,21
12080,50327,1.83V,SSI-O,SSI-O,21
12081,50328,10.18,SSI-O,SSI-O,21
12082,50329,2.75+1.83+10.18= 14.76 V for know voltage drops,SSI-O,SSI-O,21
12083,50330,then our total voltage drop would be 14.76 V + voltage drop across R0,SSI-O,SSI-O,21
12084,50331,Voltage drop across R0 = current (I) x 220 ohms,SSI-O,SSI-O,21
12085,50332,and it didnt work,SSI-O,SSI-O,21
12086,50333,it worked for me,SSI-O,SSI-O,21
12087,50334,my goal is 3.18 V,SSI-O,SSI-O,21
12088,50335,My goal is 2.6V,SSI-O,SSI-O,21
12089,50336,my goal is 1.44 V,SSI-O,SSI-O,21
12090,50337,im at 1.49,SSI-O,SSI-O,21
12091,50338,I started at 4.83,SSI-O,SSI-O,21
12092,50339,Im at 1.86,SSI-O,SSI-O,21
12093,50340,at 180 ohms im at 2.74V,SSI-O,SSI-O,21
12094,50341,3.02 V; R = 220,SSI-O,SSI-O,21
12095,50342,"at 2.06, need to be at 1.44, R of currently 150 ohms",SSI-O,SSI-O,21
12096,50343,180 ohms,SSI-O,SSI-O,21
12097,50344,220,SSI-O,SSI-O,21
12098,50345,100ohms,SSI-O,SSI-O,21
12099,50346,okay so Rt = 180 + 220 + 100 + R0,SSI-O,SSI-O,21
12100,50347,Mine is 2.5,SSI-O,SSI-O,21
12101,50348,goal voltage,SSI-O,SSI-O,21
12102,50349,i have 2.5,SSI-O,SSI-O,21
12103,50350,goal is 2.5. I assume its the same for all of us,SSI-O,SSI-O,21
12104,50351,reading 2.71 across r1,SSI-O,SSI-O,21
12105,50352,i currently have 2.71v,SSI-O,SSI-O,21
12106,50353,mine is 680,SSI-O,SSI-O,21
12107,50354,"ro is 680, and r1 is 560",SSI-O,SSI-O,21
12108,50355,mine is 4.9,SSI-O,SSI-O,21
12109,50356,0.86,SSI-O,SSI-O,21
12110,50357,mine is 4.03,SSI-O,SSI-O,21
12111,50358,at least one person is not connected,SSI-O,SSI-O,21
12112,50359,ive got a voltage,SSI-O,SSI-O,21
12113,50360,im reading 3.05v,SSI-O,SSI-O,21
12114,50361,im at 1.11,SSI-O,SSI-O,21
12115,50362,ive got r1,SSI-O,SSI-O,21
12116,50363,"I cant, best i can do is .83, need .86",SSI-O,SSI-O,21
12117,50364,it will change everytime we change ours,SSI-O,SSI-O,21
12118,50365,our goal voltage total is 9.79v.,SSI-O,SSI-O,21
12119,50366,R0 is 42.4 percent of the consumption,SSI-O,SSI-O,21
12120,50367,that makes mine 8.78%,SSI-O,SSI-O,21
12121,50368,i am 23.7%,SSI-O,SSI-O,21
12122,50369,Im 28.8,SSI-O,SSI-O,21
12123,50370,total,SSI-O,SSI-O,21
12124,50371,circle is 120 ohm,SSI-O,SSI-O,21
12125,50372,my goal voltage is 2.91,SSI-O,SSI-O,21
12126,50373,1.17,SSI-O,SSI-O,21
12127,50374,"goal is 1.38, reading .73 now",SSI-O,SSI-O,21
12128,50375,im currently reading 2.3,SSI-O,SSI-O,21
12129,50376,im reading 1.08,SSI-O,SSI-O,21
12130,50377,im showing 5.3 amps,SSI-O,SSI-O,21
12131,50378,now i have no amps,SSI-O,SSI-O,21
12132,50379,Im reading 4.89 a right now.,SSI-O,SSI-O,21
12133,50380,"k, im back to 5.33",SSI-O,SSI-O,21
12134,50381,im at 1.17 and my goal is 1.17,SSI-O,SSI-O,21
12135,50382,im at 1.43 and goal is 1.38,SSI-O,SSI-O,21
12136,50383,im at 2.04 with a goal of 2.91,SSI-O,SSI-O,21
12137,50384,now i read 2.33,SSI-O,SSI-O,21
12138,50385,3.54,SSI-O,SSI-O,21
12139,50386,mine is 5.23,SSI-O,SSI-O,21
12140,50387,820 ohm,SSI-O,SSI-O,21
12141,50388,i think  amps is .0035,SSI-O,SSI-O,21
12142,50389,"390, 1.36v",SSI-O,SSI-O,21
12143,50390,circuit resistance is 2540,SSI-O,SSI-O,21
12144,50391,8.89v,SSI-O,SSI-O,21
12145,50392,our current was the same v/r= 0.0035,SSI-O,SSI-O,21
12146,50393,9v,SSI-O,SSI-O,21
12147,50394,"Tweet tweet, I need 3.5 volts now. (?ÿƒ?? ?????ÿƒ??)",SSI-O,SSI-O,21
12148,50395,I also need 3.5 V,SSI-O,SSI-O,21
12149,50396,"Assuming Eagle needs 3.5V as well, that leaves 3.5V on R0.",SSI-O,SSI-O,21
12150,50397,"Ok, I need 2.29V now.",SSI-O,SSI-O,21
12151,50398,I need 2.74V now,SSI-O,SSI-O,21
12152,50399,Okay so now I need 5.94 V,SSI-O,SSI-O,21
12153,50400,5.03V left for R0,SSI-O,SSI-O,21
12154,50401,Got my voltage (?ÿƒ?? ?????ÿƒ??),SSI-O,SSI-O,21
12155,50402,i got mine to be 180,SSI-O,SSI-O,21
12156,50403,I need 4.73V,SSI-O,SSI-O,21
12157,50404,I need 1.01 V,SSI-O,SSI-O,21
12158,50405,i need 5.74V,SSI-O,SSI-O,21
12159,50406,ok well mine are in,SSI-O,SSI-O,21
12160,50407,mine are in,SSI-O,SSI-O,21
12161,50408,I have current now,SSI-O,SSI-O,21
12162,50409,Mine's still not showing current,SSI-O,SSI-O,21
12163,50410,my goal is 2.25 volts,SSI-O,SSI-O,21
12164,50411,i can only get to 2.29 tho,SSI-O,SSI-O,21
12165,50412,2.25,SSI-O,SSI-O,21
12166,50413,mine is showing no voltage now..,SSI-O,SSI-O,21
12167,50414,"black on right side, red on left side",SSI-O,SSI-O,21
12168,50415,either side of the resistor,SSI-O,SSI-O,21
12169,50416,everyone has to have a connected circuit for us to complete it,SSI-O,SSI-O,21
12170,50417,my goal is 1.27,SSI-O,SSI-O,21
12171,50418,and now it dropped to 6.90,SSI-O,SSI-O,21
12172,50419,the little window to change the resistance isn't popping up,SSI-O,SSI-O,21
12173,50420,so probably 680 is your best bet,SSI-O,SSI-O,21
12174,50421,680 ohms and I'm at 7.22 volts instead of 7.23,SSI-O,SSI-O,21
12175,50422,it will settle at your target number,SSI-O,SSI-O,21
12176,50423,now its at 7.32,SSI-O,SSI-O,21
12177,50424,and just dropped back to 7.22,SSI-O,SSI-O,21
12178,50425,i have. tis steady at 7.22,SSI-O,SSI-O,21
12179,50426,4.99 v,SSI-O,SSI-O,21
12180,50427,my goal is 4.99v,SSI-O,SSI-O,21
12181,50428,Goal: 1.27 I'm at 1.28,SSI-O,SSI-O,21
12182,50429,im at 1.08,SSI-O,SSI-O,21
12183,50430,my circuit voltage just jumped,SSI-O,SSI-O,21
12184,50431,680 ohms is too high for me now,SSI-O,SSI-O,21
12185,50432,mine was at 470 ohms and it was dead on,SSI-O,SSI-O,21
12186,50433,Baack at 120 Ohms with a 1.28 V,SSI-O,SSI-O,21
12187,50434,my target is 1.27,SSI-O,SSI-O,21
12188,50435,7.23,SSI-O,SSI-O,21
12189,50436,me,SSI-O,SSI-O,21
12190,50437,R2 (me) should be 950 ohms,SSI-O,SSI-O,21
12191,50438,and R3 should be 650 ohms or so,SSI-O,SSI-O,21
12192,50439,"y, my voltage is 5.43 instead of 4.99 now",SSI-O,SSI-O,21
12193,50440,Goal voltage: 2.5,SSI-O,SSI-O,21
12194,50441,i need 2.5V,SSI-O,SSI-O,21
12195,50442,10V and 390ohm,SSI-O,SSI-O,21
12196,50443,mine is still 1.65,SSI-O,SSI-O,21
12197,50444,oh rigghhhtt...it changes when everybody changes theirs...forgot about that,SSI-O,SSI-O,21
12198,50445,the number on the meter,SSI-O,SSI-O,21
12199,50446,I've got 7.52 mA here also,SSI-O,SSI-O,21
12200,50447,"I can either get 2.29 or 2.6, I can't get 2.5 currently",SSI-O,SSI-O,21
12201,50448,its because everybody has to change theres yeag,SSI-O,SSI-O,21
12202,50449,im getting 6.94 mA,SSI-O,SSI-O,21
12203,50450,mine just says 0.00 for everything right now.,SSI-O,SSI-O,21
12204,50451,someone has it disconnected then,SSI-O,SSI-O,21
12205,50452,I got 6.94mA now,SSI-O,SSI-O,21
12206,50453,im still at 00,SSI-O,SSI-O,21
12207,50454,i got 9.52 mA,SSI-O,SSI-O,21
12208,50455,im good with 7.25 mA,SSI-O,SSI-O,21
12209,50456,mine still says 0,SSI-O,SSI-O,21
12210,50457,It will change when our resistances change,SSI-O,SSI-O,21
12211,50458,so we can measure it to be 2.5 volts out,SSI-O,SSI-O,21
12212,50459,I'm still measuring 0V,SSI-O,SSI-O,21
12213,50460,im at 2.39V,SSI-O,SSI-O,21
12214,50461,mine says 2.39,SSI-O,SSI-O,21
12215,50462,330,SSI-O,SSI-O,21
12216,50463,330 ohm,SSI-O,SSI-O,21
12217,50464,I'm at 330,SSI-O,SSI-O,21
12218,50465,2.18 V,SSI-O,SSI-O,21
12219,50466,8.08 volts,SSI-O,SSI-O,21
12220,50467,now i need 1.21V,SSI-O,SSI-O,21
12221,50468,E=16 R0=560 ohms,SSI-O,SSI-O,21
12222,50469,"E= 16,  R0=560",SSI-O,SSI-O,21
12223,50470,16 V supply and 560 ohm resist,SSI-O,SSI-O,21
12224,50471,"its 9.52mA rn, but that will change if resistance changes",SSI-O,SSI-O,21
12225,50472,closest I can get is 1.19V,SSI-O,SSI-O,21
12226,50473,I'm at 120 ohms,SSI-O,SSI-O,21
12227,50474,1.3k not an option on mine,SSI-O,SSI-O,21
12228,50475,now I'm up at 6.8V,SSI-O,SSI-O,21
12229,50476,everybody should have some range ... some range that gets it near your desired voltage....,SSI-O,SSI-O,21
12230,50477,Oh i forgot about R0,SSI-O,SSI-O,21
12231,50478,im ay .99 V,SSI-O,SSI-O,21
12232,50479,Fulmer showed us how to do this if the Resistances were multiples of each other,SSI-O,SSI-O,21
12233,50480,but our desired V  values are not multiples of each other,SSI-O,SSI-O,21
12234,50481,i got 4.53,SSI-O,SSI-O,21
12235,50482,I got about 150 ohms,SSI-O,SSI-O,21
12236,50483,i got 270 ohms,SSI-O,SSI-O,21
12237,50484,My goal is 3.5 V,SSI-O,SSI-O,21
12238,50485,Goal is 3.5V.,SSI-O,SSI-O,21
12239,50486,im reading 1.30 ow,SSI-O,SSI-O,21
12240,50487,mine went up to 5.11 V now,SSI-O,SSI-O,21
12241,50488,270 ohms,SSI-O,SSI-O,21
12242,50489,im on 180,SSI-O,SSI-O,21
12243,50490,180,SSI-O,SSI-O,21
12244,50491,that put me at 3.65 V,SSI-O,SSI-O,21
12245,50492,reading 3.45V,SSI-O,SSI-O,21
12246,50493,mine is on 220 now,SSI-O,SSI-O,21
12247,50494,Im at 4V with 220Ohms,SSI-O,SSI-O,21
12248,50495,im there,SSI-O,SSI-O,21
12249,50496,reading 3.07,SSI-O,SSI-O,21
12250,50497,4.61,SSI-O,SSI-O,21
12251,50498,3.76 here,SSI-O,SSI-O,21
12252,50499,at 3.13 V now,SSI-O,SSI-O,21
12253,50500,that was so simple holy shit,SSI-O,SSI-O,21
12254,50501,goal is 0.6 V,SSI-O,SSI-O,21
12255,50502,my goal is 1.35,SSI-O,SSI-O,21
12256,50503,1.65V here.,SSI-O,SSI-O,21
12257,50504,i am,SSI-O,SSI-O,21
12258,50505,im R1,SSI-O,SSI-O,21
12259,50506,R2 i guess,SSI-O,SSI-O,21
12260,50507,Im R2,SSI-O,SSI-O,21
12261,50508,R3 - like I said.,SSI-O,SSI-O,21
12262,50509,mine is reading 0V rn,SSI-O,SSI-O,21
12263,50510,Im at 1.05V,SSI-O,SSI-O,21
12264,50511,im at 2.67,SSI-O,SSI-O,21
12265,50512,at 0.62,SSI-O,SSI-O,21
12266,50513,R2-120 ohms,SSI-O,SSI-O,21
12267,50514,im at 270 ohm,SSI-O,SSI-O,21
12268,50515,330,SSI-O,SSI-O,21
12269,50516,goal is 0.95 V,SSI-O,SSI-O,21
12270,50517,now my method wont work...lol,SSI-O,SSI-O,21
12271,50518,my goal is 3.08,SSI-O,SSI-O,21
12272,50519,Goal is 2.61V,SSI-O,SSI-O,21
12273,50520,I'm at R3,SSI-O,SSI-O,21
12274,50521,"i got 12 V, sorry. ill quit",SSI-O,SSI-O,21
12275,50522,its a 12 V battery bc i do not h ave any voltage now that youre on 12 V,SSI-O,SSI-O,21
12276,50523,R2 is 120,SSI-O,SSI-O,21
12277,50524,there,SSI-O,SSI-O,21
12278,50525,r3 330,SSI-O,SSI-O,21
12279,50526,"haha, by ratios of R0 and its voltage drop",SSI-O,SSI-O,21
12280,50527,worked last time,SSI-O,SSI-O,21
12281,50528,i got 175 hold up,SSI-O,SSI-O,21
12282,50529,3.08,SSI-O,SSI-O,21
12283,50530,1.27,SSI-O,SSI-O,21
12284,50531,need 0.95,SSI-O,SSI-O,21
12285,50532,1.27 V,SSI-O,SSI-O,21
12286,50533,that is V/R to get I,SSI-O,SSI-O,21
12287,50534,my goal is 3.75 volts,SSI-O,SSI-O,21
12288,50535,my resistance is currently 150,SSI-O,SSI-O,21
12289,50536,So we have the current through the circuit 0.0375 A,SSI-O,SSI-O,21
12290,50537,i cant measure anything because one of my probes are hiden,SSI-O,SSI-O,21
12291,50538,the current is 0.0375 A,SSI-O,SSI-O,21
12292,50539,the voltage drop is same t the resistance has to be the same,SSI-O,SSI-O,21
12293,50540,"V = I*R, V=3.75 and I = 0.0375",SSI-O,SSI-O,21
12294,50541,So all the resistances has to be 100 ohms,SSI-O,SSI-O,21
12295,50542,5.29 volts for me,SSI-O,SSI-O,21
12296,50543,Goal: 7.65,SSI-O,SSI-O,21
12297,50544,3.71 Volts,SSI-O,SSI-O,21
12298,50545,So I got current through the circuit of 0.01125 A,SSI-O,SSI-O,21
12299,50546,my goal is 4.91,SSI-O,SSI-O,21
12300,50547,3.27V,SSI-O,SSI-O,21
12301,50548,3.93 for me,SSI-O,SSI-O,21
12302,50549,i got 0.01353 A,SSI-O,SSI-O,21
12303,50550,My goal is 3.75 v,SSI-O,SSI-O,21
12304,50551,So my target voltage is 3.75V,SSI-O,SSI-O,21
12305,50552,So that leaves 3.75 volts for R0,SSI-O,SSI-O,21
12306,50553,Mine is set,SSI-O,SSI-O,21
12307,50554,We each control one resistro,SSI-O,SSI-O,21
12308,50555,I have r3,SSI-O,SSI-O,21
12309,50556,I'm R2,SSI-O,SSI-O,21
12310,50557,set,SSI-O,SSI-O,21
12311,50558,my goal is 6v,SSI-O,SSI-O,21
12312,50559,Looks like my target is 3.27V,SSI-O,SSI-O,21
12313,50560,1.82,SSI-O,SSI-O,21
12314,50561,It should be 4.87,SSI-O,SSI-O,21
12315,50562,4.87 + 1.86 + 3.76 + 6,SSI-O,SSI-O,21
12316,50563,16.49,SSI-O,SSI-O,21
12317,50564,it had a weird sextilionth place digit or something,SSI-O,SSI-O,21
12318,50565,it's that ugly decimal number,SSI-O,SSI-O,21
12319,50566,im at 330ohms,SSI-O,SSI-O,21
12320,50567,0.018185,SSI-O,SSI-O,21
12321,50568,Thats the current,SSI-O,SSI-O,21
12322,50569,100,SSI-O,SSI-O,21
12323,50570,im not at my target either,SSI-O,SSI-O,21
12324,50571,my goal is 2.02v,SSI-O,SSI-O,21
12325,50572,1.35,SSI-O,SSI-O,21
12326,50573,mine is 9.17,SSI-O,SSI-O,21
12327,50574,330 ohlms,SSI-O,SSI-O,21
12328,50575,mine reads -1.48,SSI-O,SSI-O,21
12329,50576,mine is out,SSI-O,SSI-O,21
12330,50577,Those connect us to the battery,SSI-O,SSI-O,21
12331,50578,so 17v,SSI-O,SSI-O,21
12332,50579,If you 'view all circuits' it shows us all connected,SSI-O,SSI-O,21
12333,50580,Then that leaves 4.46V for R0,SSI-O,SSI-O,21
12334,50581,So the current is about .013,SSI-O,SSI-O,21
12335,50582,0.013515152,SSI-O,SSI-O,21
12336,50583,My resistance looks to be about 680 ohms,SSI-O,SSI-O,21
12337,50584,im at 149.46,SSI-O,SSI-O,21
12338,50585,V=IR,SSI-O,SSI-O,21
12339,50586,mine are,SSI-O,SSI-O,21
12340,50587,so 1.35=0.1351*R,SSI-O,SSI-O,21
12341,50588,102.6..,SSI-O,SSI-O,21
12342,50589,they should be in,SSI-O,SSI-O,21
12343,50590,the resistor is connected on both sides,SSI-O,SSI-O,21
12344,50591,Your top two wires look to be disconnected,SSI-O,SSI-O,21
12345,50592,Those need to be connected,SSI-O,SSI-O,21
12346,50593,that's important,SSI-O,SSI-O,21
12347,50594,I have a goal voltage of 2.25V,SSI-O,SSI-O,21
12348,50595,R2 = 423 ohm,SSI-O,SSI-O,21
12349,50596,I have 2.25V now,SSI-O,SSI-O,21
12350,50597,great alright the target voltage is 6.95V for me,SSI-O,SSI-O,21
12351,50598,1.86V,SSI-O,SSI-O,21
12352,50599,I am at 6.58 right not,SSI-O,SSI-O,21
12353,50600,The target voltage is 3.35 V for me.,SSI-O,SSI-O,21
12354,50601,target is 2.81V,SSI-O,SSI-O,21
12355,50602,Mine should be 150 ohms and I'm at 1.45V,SSI-O,SSI-O,21
12356,50603,correct now,SSI-O,SSI-O,21
12357,50604,target 4.22V,SSI-O,SSI-O,21
12358,50605,I think im just 180,SSI-O,SSI-O,21
12359,50606,6.09V,SSI-O,SSI-O,21
12360,50607,He said to give it a little bit more time>,SSI-O,SSI-O,21
12361,50608,I can only get it to 2.65 though,SSI-O,SSI-O,21
12362,50609,or 2.27,SSI-O,SSI-O,21
12363,50610,hey all my goal is to make my voltage 2.5V,SSI-O,SSI-O,21
12364,50611,1.72,SSI-O,SSI-O,21
12365,50612,my goal is 5.31 volts,SSI-O,SSI-O,21
12366,50613,6.4,SSI-O,SSI-O,21
12367,50614,13.43 total,SSI-O,SSI-O,21
12368,50615,.0485 current,SSI-O,SSI-O,21
12369,50616,but i only have 33,SSI-O,SSI-O,21
12370,50617,this is when im at 120,SSI-O,SSI-O,21
12371,50618,im at 270,SSI-O,SSI-O,21
12372,50619,im at 150,SSI-O,SSI-O,21
12373,50620,im at 120 now,SSI-O,SSI-O,21
12374,50621,if you divide 16 by 330 it gives .0485,SSI-O,SSI-O,21
12375,50622,if i use 0.0086 for the current i get 620 for the resistance,SSI-O,SSI-O,21
12376,50623,okay so if .0086 is the current,SSI-O,SSI-O,21
12377,50624,16- (1.72+6.4+5.31),SSI-O,SSI-O,21
12378,50625,wait lol i got 0.00778 for the current i,SSI-O,SSI-O,21
12379,50626,im at 680,SSI-O,SSI-O,21
12380,50627,i got 1.72,SSI-O,SSI-O,21
12381,50628,im at 820 ohms,SSI-O,SSI-O,21
12382,50629,9.48,SSI-O,SSI-O,21
12383,50630,i see 0,SSI-O,SSI-O,21
12384,50631,3.76,SSI-O,SSI-O,21
12385,50632,2.09,SSI-O,SSI-O,21
12386,50633,4.25,SSI-O,SSI-O,21
12387,50634,I think I'm supposed to have current though,SSI-O,SSI-O,21
12388,50635,4.25 times 3,SSI-O,SSI-O,21
12389,50636,because theres no more current to reach you,SSI-O,SSI-O,21
12390,50637,so it was not connected to the voltmeter,SSI-O,SSI-O,21
12391,50638,current is meant to be the same for all resistors in series,SSI-O,SSI-O,21
12392,50639,it says 4.25 now :),SSI-O,SSI-O,21
12393,50640,thats what out machines say,SSI-O,SSI-O,21
12394,50641,4*4.25,SSI-O,SSI-O,21
12395,50642,.0354 is the current,SSI-O,SSI-O,21
12396,50643,and i got 1.67,SSI-O,SSI-O,21
12397,50644,if the total voltage is 17,SSI-O,SSI-O,21
12398,50645,and we have 4 resistors with 120 ohms,SSI-O,SSI-O,21
12399,50646,i got 1.67/120 is 0.01391 for the current,SSI-O,SSI-O,21
12400,50647,1.11 volts,SSI-O,SSI-O,21
12401,50648,2.62,SSI-O,SSI-O,21
12402,50649,7.38,SSI-O,SSI-O,21
12403,50650,2.62,SSI-O,SSI-O,21
12404,50651,1.62,SSI-O,SSI-O,21
12405,50652,im set to 100 ohms,SSI-O,SSI-O,21
12406,50653,now it 0,SSI-O,SSI-O,21
12407,50654,and im at 11 volts with that,SSI-O,SSI-O,21
12408,50655,i was at 2.62 now at zero,SSI-O,SSI-O,21
12409,50656,11 now,SSI-O,SSI-O,21
12410,50657,im down to 0,SSI-O,SSI-O,21
12411,50658,im connecte dto the green wires right now,SSI-O,SSI-O,21
12412,50659,im still at zero,SSI-O,SSI-O,21
12413,50660,2.62,SSI-O,SSI-O,21
12414,50661,im also still at zero,SSI-O,SSI-O,21
12415,50662,okay so is the voltage 11,SSI-O,SSI-O,21
12416,50663,im connected to the resistor,SSI-O,SSI-O,21
12417,50664,11 was the value when u connected the probes onto the green wire,SSI-O,SSI-O,21
12418,50665,im 1t 100,SSI-O,SSI-O,21
12419,50666,ok so r0 = 120 ohms,SSI-O,SSI-O,21
12420,50667,because 11-(2.62+2.62+2.62) = 3.139,SSI-O,SSI-O,21
12421,50668,0.09178,SSI-O,SSI-O,21
12422,50669,i got 80 ohms for the resistane,SSI-O,SSI-O,21
12423,50670,feels way too low tho,SSI-O,SSI-O,21
12424,50671,thats 11/120,SSI-O,SSI-O,21
12425,50672,im at 18,SSI-O,SSI-O,21
12426,50673,Alright i've got 4 volts,SSI-O,SSI-O,21
12427,50674,ok so R0 has a voltage drop of 4 as well,SSI-O,SSI-O,21
12428,50675,mines at 4.19,SSI-O,SSI-O,21
12429,50676,volts,SSI-O,SSI-O,21
12430,50677,alright i'm reading 4,SSI-O,SSI-O,21
12431,50678,now ive got 4,SSI-O,SSI-O,21
12432,50679,220 for me,SSI-O,SSI-O,21
12433,50680,I need 2.03V,SSI-O,SSI-O,21
12434,50681,I need 2.9 V,SSI-O,SSI-O,21
12435,50682,i need 3.45,SSI-O,SSI-O,21
12436,50683,ok so voltage drop across R0 is about 0.63 then,SSI-O,SSI-O,21
12437,50684,well V=IR,SSI-O,SSI-O,21
12438,50685,so then V/R=I,SSI-O,SSI-O,21
12439,50686,so that leaves 0.62 for v1,SSI-O,SSI-O,21
12440,50687,so 0.62/100 = Current,SSI-O,SSI-O,21
12441,50688,so 6.2 milliamps,SSI-O,SSI-O,21
12442,50689,alright i think i need 327 ohm,SSI-O,SSI-O,21
12443,50690,im at 560 about,SSI-O,SSI-O,21
12444,50691,i need 4.44,SSI-O,SSI-O,21
12445,50692,I need my voltage to be 5.35 V,SSI-O,SSI-O,21
12446,50693,mine is 2.5,SSI-O,SSI-O,21
12447,50694,E is voltage,SSI-O,SSI-O,21
12448,50695,E is voltage drop across the entire circuit,SSI-O,SSI-O,21
12449,50696,i'm still reading 0 for current,SSI-O,SSI-O,21
12450,50697,"oh, pot, your circuit is broken",SSI-O,SSI-O,21
12451,50698,and we know the resistance,SSI-O,SSI-O,21
12452,50699,so our total resistance is 180,SSI-O,SSI-O,21
12453,50700,V/R=I,SSI-O,SSI-O,21
12454,50701,0.78/10=I,SSI-O,SSI-O,21
12455,50702,okay now i have a reading,SSI-O,SSI-O,21
12456,50703,its 77.8 miliamps,SSI-O,SSI-O,21
12457,50704,now my reading is gone,SSI-O,SSI-O,21
12458,50705,4.44=(0.078)(R),SSI-O,SSI-O,21
12459,50706,So E = IR = (0.078)(180),SSI-O,SSI-O,21
12460,50707,i need 56 ohm,SSI-O,SSI-O,21
12461,50708,E = 14.004 V,SSI-O,SSI-O,21
12462,50709,so resistor 2 is too high,SSI-O,SSI-O,21
12463,50710,now im at 2.5,SSI-O,SSI-O,21
12464,50711,2.5,SSI-O,SSI-O,21
12465,50712,Right now I'm at 150 ohms,SSI-O,SSI-O,21
12466,50713,5.35 V,SSI-O,SSI-O,21
12467,50714,"pot: 70 ohm, skillet: 32 ohm",SSI-O,SSI-O,21
12468,50715,i need 2.5,SSI-O,SSI-O,21
12469,50716,I'm at 68 ohms,SSI-O,SSI-O,21
12470,50717,"mine's 2.55, but i need 4.44",SSI-O,SSI-O,21
12471,50718,ok voltage drop across R0 is 1.71V,SSI-O,SSI-O,21
12472,50719,okay so e is 14 minus 4.44 minus 2.5 minus 5.35 divided by r0 gives us current,SSI-O,SSI-O,21
12473,50720,that value is 0.0114,SSI-O,SSI-O,21
12474,50721,ok i'm at 390,SSI-O,SSI-O,21
12475,50722,i need 0.69,SSI-O,SSI-O,21
12476,50723,I need 4.6 V,SSI-O,SSI-O,21
12477,50724,3.13,SSI-O,SSI-O,21
12478,50725,current for me is 11.58,SSI-O,SSI-O,21
12479,50726,resistor at 180,SSI-O,SSI-O,21
12480,50727,"The problem is that we don't know R0, so we can't find the total resistance",SSI-O,SSI-O,21
12481,50728,(R0+30)(18.97)=V,SSI-O,SSI-O,21
12482,50729,lol i think it's 11 volts,SSI-O,SSI-O,21
12483,50730,thus the voltage is 11v,SSI-O,SSI-O,21
12484,50731,0.69,SSI-O,SSI-O,21
12485,50732,voltage drop of 2.58 over R0,SSI-O,SSI-O,21
12486,50733,3.13,SSI-O,SSI-O,21
12487,50734,4.6,SSI-O,SSI-O,21
12488,50735,mine is 0.14,SSI-O,SSI-O,21
12489,50736,0.19,SSI-O,SSI-O,21
12490,50737,0.14 too,SSI-O,SSI-O,21
12491,50738,.01897(r0)=11-(0.19*3),SSI-O,SSI-O,21
12492,50739,i have 0.19,SSI-O,SSI-O,21
12493,50740,R0 is 550 ohm,SSI-O,SSI-O,21
12494,50741,2.58/550 is the current when ours are at the proper values,SSI-O,SSI-O,21
12495,50742,so 11/550,SSI-O,SSI-O,21
12496,50743,or 2.58/550,SSI-O,SSI-O,21
12497,50744,.0046 amp,SSI-O,SSI-O,21
12498,50745,i need 150 ohm,SSI-O,SSI-O,21
12499,50746,i need 680,SSI-O,SSI-O,21
12500,50747,so 1k,SSI-O,SSI-O,21
12501,50748,i said 550,SSI-O,SSI-O,21
12502,50749,its your specific voltage drop divided by the current,SSI-O,SSI-O,21
12503,50750,11v,SSI-O,SSI-O,21
